# Min values: 183.7, 260.4, 197.3, 264.8, 241.0
# Max values: 325.8, 382.5, 285.0, 378.7, 439.8
# Starting CSV logging...
time_ms,raw0,raw1,raw2,raw3,raw4,gyroX_dps,gyroY_dps,gyroZ_dps,norm0,norm1,norm2,norm3,norm4,gestureID,Button
103950,166,303,175,321,299,1.626,3.809,-1.580,0.0000,0.3490,0.0000,0.4932,0.2916,6,0
104003,166,303,175,320,299,6.336,1.786,-2.809,0.0000,0.3490,0.0000,0.4844,0.2916,6,0
104051,166,303,175,320,299,6.305,2.046,0.527,0.0000,0.3490,0.0000,0.4844,0.2916,6,0
104102,166,303,175,320,298,7.229,4.702,-1.634,0.0000,0.3490,0.0000,0.4844,0.2866,6,0
104151,166,303,175,320,298,0.542,5.748,2.511,0.0000,0.3490,0.0000,0.4844,0.2866,6,0
104202,166,303,175,320,298,6.748,4.718,-0.122,0.0000,0.3490,0.0000,0.4844,0.2866,6,0
104251,166,303,175,320,298,4.221,1.153,-1.389,0.0000,0.3490,0.0000,0.4844,0.2866,6,0
104302,166,303,175,320,298,5.168,-0.061,-3.023,0.0000,0.3490,0.0000,0.4844,0.2866,6,0
104352,166,303,175,319,298,2.901,-1.023,-1.008,0.0000,0.3490,0.0000,0.4756,0.2866,6,0
104403,166,303,175,319,297,10.481,4.786,-0.099,0.0000,0.3490,0.0000,0.4756,0.2816,6,0
104452,166,303,175,319,297,-3.206,7.718,1.992,0.0000,0.3490,0.0000,0.4756,0.2816,6,0
104503,166,303,175,319,297,5.000,6.405,-1.435,0.0000,0.3490,0.0000,0.4756,0.2816,6,0
104550,166,302,175,319,297,8.931,3.832,-0.351,0.0000,0.3408,0.0000,0.4756,0.2816,6,0
104604,166,302,175,318,297,4.565,4.397,1.550,0.0000,0.3408,0.0000,0.4669,0.2816,6,0
104651,165,302,175,318,297,8.931,1.183,-2.924,0.0000,0.3408,0.0000,0.4669,0.2816,6,0
104704,165,302,175,318,297,6.695,0.977,1.832,0.0000,0.3408,0.0000,0.4669,0.2816,6,0
104751,165,302,175,318,296,6.229,5.092,-1.481,0.0000,0.3408,0.0000,0.4669,0.2765,6,0
104800,165,302,175,317,296,5.550,6.725,1.053,0.0000,0.3408,0.0000,0.4581,0.2765,6,0
104851,165,302,175,317,296,6.985,2.977,-2.198,0.0000,0.3408,0.0000,0.4581,0.2765,6,0
104900,165,302,175,317,296,4.695,1.137,0.252,0.0000,0.3408,0.0000,0.4581,0.2765,6,0
104952,165,302,175,317,296,5.878,0.794,-3.786,0.0000,0.3408,0.0000,0.4581,0.2765,6,0
105001,165,301,175,317,296,6.344,2.527,-0.153,0.0000,0.3326,0.0000,0.4581,0.2765,6,0
105052,165,302,175,317,296,5.221,3.099,-2.023,0.0000,0.3408,0.0000,0.4581,0.2765,6,0
105099,165,302,175,317,296,7.672,3.061,2.527,0.0000,0.3408,0.0000,0.4581,0.2765,6,0
105152,165,301,175,317,296,5.115,2.634,-0.947,0.0000,0.3326,0.0000,0.4581,0.2765,6,0
105199,165,301,174,317,296,8.198,2.481,0.603,0.0000,0.3326,0.0000,0.4581,0.2765,6,0
105253,165,301,175,317,296,5.511,1.252,0.496,0.0000,0.3326,0.0000,0.4581,0.2765,6,0
105300,171,301,175,317,296,9.023,0.336,-0.405,0.0000,0.3326,0.0000,0.4581,0.2765,6,0
105353,175,301,175,317,296,6.824,0.282,0.282,0.0000,0.3326,0.0000,0.4581,0.2765,6,0
105400,177,301,175,317,296,8.634,-0.786,-0.550,0.0000,0.3326,0.0000,0.4581,0.2765,6,0
105453,179,302,175,317,296,7.534,1.626,1.962,0.0000,0.3408,0.0000,0.4581,0.2765,6,0
105501,175,302,175,317,296,5.794,1.756,-0.954,0.0000,0.3408,0.0000,0.4581,0.2765,6,0
105554,166,302,175,316,296,8.748,0.641,-0.023,0.0000,0.3408,0.0000,0.4493,0.2765,6,0
105601,165,302,175,316,296,7.229,1.427,-0.351,0.0000,0.3408,0.0000,0.4493,0.2765,6,0
105652,165,301,175,316,295,4.519,1.763,0.901,0.0000,0.3326,0.0000,0.4493,0.2715,6,0
105701,165,301,175,316,296,9.641,-0.832,-2.977,0.0000,0.3326,0.0000,0.4493,0.2765,6,0
105752,165,301,175,316,295,7.962,1.000,0.420,0.0000,0.3326,0.0000,0.4493,0.2715,6,0
105802,165,301,175,317,296,5.122,-1.344,-1.221,0.0000,0.3326,0.0000,0.4581,0.2765,6,0
105853,165,301,175,316,296,7.412,1.534,-2.443,0.0000,0.3326,0.0000,0.4493,0.2765,6,0
105902,165,301,175,316,296,3.313,2.046,0.305,0.0000,0.3326,0.0000,0.4493,0.2765,6,0
105953,165,301,175,316,296,7.550,3.099,-2.725,0.0000,0.3326,0.0000,0.4493,0.2765,6,0
106000,165,301,175,317,296,4.260,1.832,2.221,0.0000,0.3326,0.0000,0.4581,0.2765,6,0
106054,165,301,175,316,296,7.366,3.366,-0.298,0.0000,0.3326,0.0000,0.4493,0.2765,6,0
106101,165,301,175,316,295,3.198,1.008,0.817,0.0000,0.3326,0.0000,0.4493,0.2715,6,0
106154,165,301,175,316,296,9.641,0.901,-0.939,0.0000,0.3326,0.0000,0.4493,0.2765,6,0
106201,165,301,175,316,296,7.435,-0.107,4.763,0.0000,0.3326,0.0000,0.4493,0.2765,6,0
106254,165,300,175,317,296,8.359,1.397,-0.160,0.0000,0.3244,0.0000,0.4581,0.2765,6,0
106301,166,300,175,316,296,6.061,3.229,4.695,0.0000,0.3244,0.0000,0.4493,0.2765,6,0
106355,166,300,175,316,296,5.817,2.244,1.771,0.0000,0.3244,0.0000,0.4493,0.2765,6,0
106402,167,300,175,316,297,6.382,2.153,-0.160,0.0000,0.3244,0.0000,0.4493,0.2816,6,0
106449,168,300,175,316,297,5.656,1.137,3.969,0.0000,0.3244,0.0000,0.4493,0.2816,6,0
106502,169,300,176,317,298,14.611,9.267,-0.420,0.0000,0.3244,0.0000,0.4581,0.2866,6,0
106549,171,300,176,317,299,7.405,0.397,3.947,0.0000,0.3244,0.0000,0.4581,0.2916,6,0
106602,171,300,176,318,300,7.611,0.176,-1.214,0.0000,0.3244,0.0000,0.4669,0.2967,6,0
106649,172,300,176,318,300,9.176,0.321,-0.695,0.0000,0.3244,0.0000,0.4669,0.2967,6,0
106703,173,300,176,318,301,3.878,6.260,3.542,0.0000,0.3244,0.0000,0.4669,0.3017,6,0
106750,173,300,176,318,301,7.168,4.076,-2.000,0.0000,0.3244,0.0000,0.4669,0.3017,6,0
106803,173,299,176,318,300,4.901,2.603,3.374,0.0000,0.3162,0.0000,0.4669,0.2967,6,0
106850,173,299,176,318,300,6.374,2.466,1.847,0.0000,0.3162,0.0000,0.4669,0.2967,6,0
106903,172,300,176,317,299,3.870,1.359,1.916,0.0000,0.3244,0.0000,0.4581,0.2916,6,0
106951,172,300,176,317,299,4.489,0.206,-0.855,0.0000,0.3244,0.0000,0.4581,0.2916,6,0
107004,171,300,176,316,298,4.863,0.145,-0.427,0.0000,0.3244,0.0000,0.4493,0.2866,6,0
107051,171,300,176,317,298,2.603,3.206,-0.969,0.0000,0.3244,0.0000,0.4581,0.2866,6,0
107104,171,300,176,316,297,7.504,1.725,0.084,0.0000,0.3244,0.0000,0.4493,0.2816,6,0
107151,170,300,176,317,297,7.649,1.023,0.252,0.0000,0.3244,0.0000,0.4581,0.2816,6,0
107204,170,300,176,317,297,6.534,2.718,-0.611,0.0000,0.3244,0.0000,0.4581,0.2816,6,0
107252,170,300,176,316,296,6.901,2.802,0.389,0.0000,0.3244,0.0000,0.4493,0.2765,6,0
107301,170,300,176,316,296,6.924,1.847,-1.885,0.0000,0.3244,0.0000,0.4493,0.2765,6,0
107352,170,300,176,316,296,7.756,1.748,-0.947,0.0000,0.3244,0.0000,0.4493,0.2765,6,0
107401,170,300,176,316,296,7.237,4.153,1.550,0.0000,0.3244,0.0000,0.4493,0.2765,6,0
107452,169,300,176,316,296,4.954,1.412,-0.313,0.0000,0.3244,0.0000,0.4493,0.2765,6,0
107499,169,300,176,316,296,6.214,3.321,-1.214,0.0000,0.3244,0.0000,0.4493,0.2765,6,0
107553,169,300,176,316,295,3.626,2.237,1.740,0.0000,0.3244,0.0000,0.4493,0.2715,6,0
107600,169,300,175,316,296,8.107,2.145,-1.473,0.0000,0.3244,0.0000,0.4493,0.2765,6,0
# Gesture ID set to 88
107653,169,300,176,316,296,4.115,4.099,1.290,0.0000,0.3244,0.0000,0.4493,0.2765,88,0
107702,169,300,176,316,296,5.939,3.771,-0.878,0.0000,0.3244,0.0000,0.4493,0.2765,88,0
107753,169,300,176,316,296,4.298,3.305,1.344,0.0000,0.3244,0.0000,0.4493,0.2765,88,0
107803,169,300,176,316,296,5.893,1.893,-0.573,0.0000,0.3244,0.0000,0.4493,0.2765,88,0
107854,169,300,176,316,296,7.618,0.496,-0.634,0.0000,0.3244,0.0000,0.4493,0.2765,88,0
107901,169,300,176,316,296,4.145,1.824,-1.076,0.0000,0.3244,0.0000,0.4493,0.2765,88,0
107950,169,300,176,316,295,1.870,4.053,-1.382,0.0000,0.3244,0.0000,0.4493,0.2715,88,0
108001,169,300,176,316,296,6.916,1.298,-0.595,0.0000,0.3244,0.0000,0.4493,0.2765,88,0
108050,169,300,176,316,296,6.939,-0.534,-0.802,0.0000,0.3244,0.0000,0.4493,0.2765,88,0
108102,169,300,175,316,296,4.534,1.756,-2.366,0.0000,0.3244,0.0000,0.4493,0.2765,88,0
108151,169,300,175,316,295,5.366,4.122,-0.397,0.0000,0.3244,0.0000,0.4493,0.2715,88,0
108202,169,299,175,316,295,0.847,4.153,0.496,0.0000,0.3162,0.0000,0.4493,0.2715,88,0
108251,169,299,176,316,295,10.573,3.168,2.160,0.0000,0.3162,0.0000,0.4493,0.2715,88,0
108302,169,299,175,316,295,6.214,4.137,4.267,0.0000,0.3162,0.0000,0.4493,0.2715,88,0
108351,168,299,175,316,294,10.122,5.710,4.992,0.0000,0.3162,0.0000,0.4493,0.2665,88,0
108403,168,299,175,315,294,3.718,7.908,3.733,0.0000,0.3162,0.0000,0.4405,0.2665,88,0
108452,169,299,175,315,294,7.924,4.298,0.786,0.0000,0.3162,0.0000,0.4405,0.2665,88,0
108503,169,299,175,315,294,3.038,4.366,1.092,0.0000,0.3162,0.0000,0.4405,0.2665,88,0
108550,169,299,175,315,295,6.206,2.099,0.198,0.0000,0.3162,0.0000,0.4405,0.2715,88,0
108603,169,299,175,315,295,3.779,4.115,-0.573,0.0000,0.3162,0.0000,0.4405,0.2715,88,0
108650,169,299,175,315,296,2.901,0.389,-1.374,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
108704,169,299,175,315,296,10.573,1.137,0.397,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
108751,169,299,175,315,296,2.405,4.641,2.496,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
108804,168,299,175,315,296,5.962,6.901,0.649,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
108851,168,299,175,315,295,4.710,4.366,-1.664,0.0000,0.3162,0.0000,0.4405,0.2715,88,0
108904,168,300,175,314,295,8.985,1.824,-0.427,0.0000,0.3244,0.0000,0.4317,0.2715,88,0
108951,168,300,175,314,296,7.710,1.580,-1.687,0.0000,0.3244,0.0000,0.4317,0.2765,88,0
109001,168,300,175,314,295,5.824,2.672,-0.130,0.0000,0.3244,0.0000,0.4317,0.2715,88,0
109052,168,300,175,314,295,7.122,2.573,-0.969,0.0000,0.3244,0.0000,0.4317,0.2715,88,0
109099,168,300,175,314,295,7.962,3.000,-1.336,0.0000,0.3244,0.0000,0.4317,0.2715,88,0
109152,168,299,175,314,295,3.641,3.893,-0.412,0.0000,0.3162,0.0000,0.4317,0.2715,88,0
109199,168,299,175,314,295,6.412,3.649,-1.038,0.0000,0.3162,0.0000,0.4317,0.2715,88,0
109252,167,299,175,314,294,6.115,3.153,0.908,0.0000,0.3162,0.0000,0.4317,0.2665,88,0
109300,168,300,175,314,295,6.786,2.603,-0.756,0.0000,0.3244,0.0000,0.4317,0.2715,88,0
109353,167,299,175,314,295,4.855,3.847,-0.855,0.0000,0.3162,0.0000,0.4317,0.2715,88,0
109400,168,299,175,314,295,6.916,4.595,-1.046,0.0000,0.3162,0.0000,0.4317,0.2715,88,0
109453,168,299,175,314,295,5.069,6.595,0.748,0.0000,0.3162,0.0000,0.4317,0.2715,88,0
109500,168,299,175,314,295,5.191,5.740,-1.084,0.0000,0.3162,0.0000,0.4317,0.2715,88,0
109554,168,299,175,314,295,3.725,6.260,1.496,0.0000,0.3162,0.0000,0.4317,0.2715,88,0
109601,168,299,175,315,296,5.542,3.901,0.786,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
109652,168,300,176,315,296,7.198,0.038,-2.366,0.0000,0.3244,0.0000,0.4405,0.2765,88,0
109701,168,300,175,315,296,4.756,2.863,-0.489,0.0000,0.3244,0.0000,0.4405,0.2765,88,0
109752,168,299,175,315,296,3.733,4.534,-2.962,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
109801,168,299,175,315,296,4.084,3.779,1.008,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
109853,168,299,175,315,296,7.962,2.802,0.305,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
109902,168,299,175,315,296,4.130,2.702,1.466,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
109953,168,299,175,315,296,5.473,2.481,-1.015,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
110002,168,299,175,315,296,3.237,2.611,-0.473,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
110053,168,300,175,315,296,7.405,2.382,-2.511,0.0000,0.3244,0.0000,0.4405,0.2765,88,0
110102,168,300,175,315,296,3.733,3.069,0.130,0.0000,0.3244,0.0000,0.4405,0.2765,88,0
110154,168,300,175,315,295,4.634,2.359,-2.397,0.0000,0.3244,0.0000,0.4405,0.2715,88,0
110201,167,299,175,315,296,6.229,1.649,-0.351,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
110254,168,300,175,315,295,6.267,2.794,-0.237,0.0000,0.3244,0.0000,0.4405,0.2715,88,0
110301,168,300,175,315,295,6.160,2.573,2.099,0.0000,0.3244,0.0000,0.4405,0.2715,88,0
110350,168,299,175,315,296,7.084,1.756,-1.267,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
110401,168,299,175,315,296,6.863,0.435,-0.084,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
110451,168,299,175,315,296,11.198,-0.198,-0.733,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
110502,168,299,175,315,296,2.718,3.198,0.603,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
110551,168,299,175,315,296,6.176,2.466,-3.214,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
110602,168,299,175,315,296,4.489,0.779,-1.947,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
110649,168,299,175,315,296,6.389,-0.412,-2.084,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
110702,168,299,175,315,295,6.130,2.198,-0.076,0.0000,0.3162,0.0000,0.4405,0.2715,88,0
110750,168,299,176,315,296,4.992,0.855,-1.229,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
110803,168,299,175,315,295,8.313,0.053,-1.145,0.0000,0.3162,0.0000,0.4405,0.2715,88,0
110850,168,299,175,315,296,4.573,0.176,-0.069,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
110903,168,299,175,315,296,10.687,0.229,-0.053,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
110950,168,299,175,315,296,5.947,-0.893,0.107,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
111004,168,299,175,315,296,7.252,-2.427,-1.947,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
111051,168,299,175,315,296,11.076,-4.092,2.366,0.0000,0.3162,0.0000,0.4405,0.2765,88,0
111102,168,299,175,315,295,5.595,0.542,-0.466,0.0000,0.3162,0.0000,0.4405,0.2715,88,0
111151,168,299,175,315,295,10.015,5.176,4.450,0.0000,0.3162,0.0000,0.4405,0.2715,88,0
111202,168,299,175,314,294,6.847,-0.084,-3.550,0.0000,0.3162,0.0000,0.4317,0.2665,88,0
111251,168,299,175,314,295,3.237,-4.115,-2.176,0.0000,0.3162,0.0000,0.4317,0.2715,88,0
111303,168,298,175,314,295,8.542,-1.954,-6.435,0.0000,0.3080,0.0000,0.4317,0.2715,88,0
111352,168,298,175,314,295,-0.763,0.099,-3.481,0.0000,0.3080,0.0000,0.4317,0.2715,88,0
111403,168,298,175,314,295,9.084,-1.298,-6.824,0.0000,0.3080,0.0000,0.4317,0.2715,88,0
111452,168,298,175,314,295,4.008,4.534,-1.252,0.0000,0.3080,0.0000,0.4317,0.2715,88,0
111503,168,298,174,314,295,1.168,6.214,0.443,0.0000,0.3080,0.0000,0.4317,0.2715,88,0
111552,168,298,174,313,295,6.076,3.137,1.634,0.0000,0.3080,0.0000,0.4230,0.2715,88,0
111604,168,298,175,313,295,3.489,-2.588,0.534,0.0000,0.3080,0.0000,0.4230,0.2715,88,0
111651,168,298,175,313,294,9.221,-3.031,-1.359,0.0000,0.3080,0.0000,0.4230,0.2665,88,0
111704,168,298,175,313,294,1.328,2.366,-2.336,0.0000,0.3080,0.0000,0.4230,0.2665,88,0
111751,168,298,174,313,295,-2.924,-2.023,-3.710,0.0000,0.3080,0.0000,0.4230,0.2715,88,0
111800,168,298,174,313,295,3.473,0.947,-4.710,0.0000,0.3080,0.0000,0.4230,0.2715,88,0
111851,168,298,175,313,295,10.313,4.496,-0.931,0.0000,0.3080,0.0000,0.4230,0.2715,88,0
111901,168,298,175,313,294,7.748,1.901,2.695,0.0000,0.3080,0.0000,0.4230,0.2665,88,0
111952,168,298,175,313,294,9.710,-0.817,-0.336,0.0000,0.3080,0.0000,0.4230,0.2665,88,0
111999,168,298,175,313,294,11.130,0.427,1.351,0.0000,0.3080,0.0000,0.4230,0.2665,88,0
112052,168,298,174,313,294,11.725,1.618,2.641,0.0000,0.3080,0.0000,0.4230,0.2665,88,0
112099,168,297,174,313,294,13.145,4.641,-0.336,0.0000,0.2998,0.0000,0.4230,0.2665,88,0
112152,168,297,174,313,294,14.908,2.977,1.779,0.0000,0.2998,0.0000,0.4230,0.2665,88,0
112200,168,297,174,313,294,13.725,3.664,2.802,0.0000,0.2998,0.0000,0.4230,0.2665,88,0
112253,168,297,174,313,294,-1.611,-12.748,-4.344,0.0000,0.2998,0.0000,0.4230,0.2665,88,0
112300,168,296,174,314,294,7.519,-11.397,-1.656,0.0000,0.2917,0.0000,0.4317,0.2665,88,0
112353,168,296,175,315,294,9.031,-0.252,-2.443,0.0000,0.2917,0.0000,0.4405,0.2665,88,0
112400,167,296,175,315,293,-2.214,-1.702,-3.779,0.0000,0.2917,0.0000,0.4405,0.2614,88,0
112454,168,296,175,315,292,10.534,8.656,0.893,0.0000,0.2917,0.0000,0.4405,0.2564,88,0
112501,168,296,174,314,292,11.160,8.519,1.489,0.0000,0.2917,0.0000,0.4317,0.2564,88,0
112552,168,296,174,314,293,9.718,8.053,0.473,0.0000,0.2917,0.0000,0.4317,0.2614,88,0
112601,168,296,174,314,293,9.305,5.634,1.527,0.0000,0.2917,0.0000,0.4317,0.2614,88,0
112652,168,297,174,314,293,1.954,2.702,-0.557,0.0000,0.2998,0.0000,0.4317,0.2614,88,0
112701,167,297,174,314,293,6.031,16.870,2.901,0.0000,0.2998,0.0000,0.4317,0.2614,88,0
112753,168,297,174,314,292,7.313,4.550,-0.824,0.0000,0.2998,0.0000,0.4317,0.2564,88,0
112802,168,297,174,314,292,5.809,6.794,1.580,0.0000,0.2998,0.0000,0.4317,0.2564,88,0
112853,168,298,174,314,292,6.137,6.489,-1.328,0.0000,0.3080,0.0000,0.4317,0.2564,88,0
112900,168,298,174,313,292,-3.366,1.115,1.885,0.0000,0.3080,0.0000,0.4230,0.2564,88,0
112953,168,297,174,313,291,8.763,2.206,-3.718,0.0000,0.2998,0.0000,0.4230,0.2514,88,0
113000,168,298,174,314,291,-6.061,1.710,1.328,0.0000,0.3080,0.0000,0.4317,0.2514,88,0
113054,168,298,174,313,291,5.779,2.832,-3.702,0.0000,0.3080,0.0000,0.4230,0.2514,88,0
113101,168,297,174,313,291,3.168,2.313,0.817,0.0000,0.2998,0.0000,0.4230,0.2514,88,0
113154,168,298,174,313,291,5.183,2.771,1.191,0.0000,0.3080,0.0000,0.4230,0.2514,88,0
113201,168,298,174,313,291,8.672,-0.008,-0.786,0.0000,0.3080,0.0000,0.4230,0.2514,88,0
113254,168,297,174,313,291,2.786,2.908,1.313,0.0000,0.2998,0.0000,0.4230,0.2514,88,0
113301,168,297,174,313,291,7.740,1.641,-1.443,0.0000,0.2998,0.0000,0.4230,0.2514,88,0
113353,168,297,174,313,290,5.557,0.252,0.718,0.0000,0.2998,0.0000,0.4230,0.2463,88,0
113402,168,297,174,313,290,5.695,2.420,-1.954,0.0000,0.2998,0.0000,0.4230,0.2463,88,0
113453,168,297,174,313,290,5.122,2.214,0.214,0.0000,0.2998,0.0000,0.4230,0.2463,88,0
113502,168,297,174,313,291,5.763,1.947,-1.725,0.0000,0.2998,0.0000,0.4230,0.2514,88,0
113553,168,297,174,313,290,6.244,1.992,0.214,0.0000,0.2998,0.0000,0.4230,0.2463,88,0
113602,168,297,174,313,290,6.977,0.107,0.809,0.0000,0.2998,0.0000,0.4230,0.2463,88,0
113654,168,297,174,313,290,5.595,2.481,1.160,0.0000,0.2998,0.0000,0.4230,0.2463,88,0
113701,168,297,174,313,290,3.191,-1.374,-2.748,0.0000,0.2998,0.0000,0.4230,0.2463,88,0
113750,168,297,174,313,290,6.397,2.023,0.206,0.0000,0.2998,0.0000,0.4230,0.2463,88,0
113801,168,297,174,313,290,3.947,1.695,1.939,0.0000,0.2998,0.0000,0.4230,0.2463,88,0
113850,168,297,174,313,290,11.061,0.832,-1.389,0.0000,0.2998,0.0000,0.4230,0.2463,88,0
113901,167,297,174,313,292,3.641,1.015,0.580,0.0000,0.2998,0.0000,0.4230,0.2564,88,0
113951,167,297,174,313,290,8.298,3.275,0.053,0.0000,0.2998,0.0000,0.4230,0.2463,88,0
114002,167,297,174,313,290,4.802,2.870,-0.504,0.0000,0.2998,0.0000,0.4230,0.2463,88,0
114049,168,297,174,313,289,7.069,2.221,-0.214,0.0000,0.2998,0.0000,0.4230,0.2413,88,0
114102,168,297,174,313,290,5.252,1.053,1.748,0.0000,0.2998,0.0000,0.4230,0.2463,88,0
114149,167,297,174,313,290,7.771,0.145,-1.565,0.0000,0.2998,0.0000,0.4230,0.2463,88,0
114203,167,297,174,313,291,6.924,-0.084,-0.382,0.0000,0.2998,0.0000,0.4230,0.2514,88,0
114250,168,297,174,313,289,6.725,-2.244,-1.489,0.0000,0.2998,0.0000,0.4230,0.2413,88,0
114303,168,297,174,312,289,11.168,-3.710,-2.878,0.0000,0.2998,0.0000,0.4142,0.2413,88,0
114350,168,298,174,312,289,6.855,-2.450,-0.901,0.0000,0.3080,0.0000,0.4142,0.2413,88,0
114403,168,298,174,313,289,7.412,-0.099,-1.344,0.0000,0.3080,0.0000,0.4230,0.2413,88,0
114450,168,298,174,312,289,7.748,-2.550,-0.695,0.0000,0.3080,0.0000,0.4142,0.2413,88,0
114502,169,298,174,312,289,7.084,-7.328,-3.962,0.0000,0.3080,0.0000,0.4142,0.2413,88,0
114551,168,299,173,312,289,7.740,-8.427,-4.252,0.0000,0.3162,0.0000,0.4142,0.2413,88,0
114604,169,299,173,313,289,6.656,-1.511,-1.145,0.0000,0.3162,0.0000,0.4230,0.2413,88,0
114651,169,299,173,312,289,2.802,2.351,4.504,0.0000,0.3162,0.0000,0.4142,0.2413,88,0
114704,170,299,173,312,289,1.305,1.626,3.733,0.0000,0.3162,0.0000,0.4142,0.2413,88,0
114751,170,298,172,313,289,-1.809,2.313,5.443,0.0000,0.3080,0.0000,0.4230,0.2413,88,0
114801,171,298,172,312,289,7.275,5.321,-4.656,0.0000,0.3080,0.0000,0.4142,0.2413,88,0
114852,170,298,172,313,289,-2.779,8.466,1.305,0.0000,0.3080,0.0000,0.4230,0.2413,88,0
114901,170,297,173,312,290,1.885,9.321,-2.718,0.0000,0.2998,0.0000,0.4142,0.2463,88,0
114952,170,297,173,313,290,0.550,4.076,1.611,0.0000,0.2998,0.0000,0.4230,0.2463,88,0
115001,169,296,173,313,289,6.939,3.305,-0.374,0.0000,0.2917,0.0000,0.4230,0.2413,88,0
115052,170,296,172,313,289,5.931,1.099,0.985,0.0000,0.2917,0.0000,0.4230,0.2413,88,0
115100,170,296,173,312,289,6.473,0.489,2.313,0.0000,0.2917,0.0000,0.4142,0.2413,88,0
115153,170,296,173,312,289,6.542,3.779,-0.786,0.0000,0.2917,0.0000,0.4142,0.2413,88,0
115200,170,296,173,312,289,6.420,3.809,2.191,0.0000,0.2917,0.0000,0.4142,0.2413,88,0
115253,169,296,172,312,289,8.046,3.046,-1.061,0.0000,0.2917,0.0000,0.4142,0.2413,88,0
# Gesture ID set to 8
115302,169,296,173,312,289,7.092,6.359,0.298,0.0000,0.2917,0.0000,0.4142,0.2413,8,0
115349,170,296,173,312,289,6.450,5.344,0.229,0.0000,0.2917,0.0000,0.4142,0.2413,8,0
115403,169,296,173,312,289,5.061,3.809,2.954,0.0000,0.2917,0.0000,0.4142,0.2413,8,0
115450,169,296,173,312,289,3.863,4.031,-0.931,0.0000,0.2917,0.0000,0.4142,0.2413,8,0
115503,169,295,173,313,289,4.260,0.748,-2.107,0.0000,0.2835,0.0000,0.4230,0.2413,8,0
115550,169,295,172,312,289,4.687,2.191,0.611,0.0000,0.2835,0.0000,0.4142,0.2413,8,0
115603,169,295,173,312,288,5.664,3.519,-0.290,0.0000,0.2835,0.0000,0.4142,0.2363,8,0
115650,169,296,172,313,288,2.137,2.008,-0.863,0.0000,0.2917,0.0000,0.4230,0.2363,8,0
115704,169,296,172,313,288,9.626,6.542,-0.786,0.0000,0.2917,0.0000,0.4230,0.2363,8,0
115751,169,296,172,313,288,-6.481,9.130,4.672,0.0000,0.2917,0.0000,0.4230,0.2363,8,0
115802,169,296,172,313,288,9.565,6.015,-2.489,0.0000,0.2917,0.0000,0.4230,0.2363,8,0
115851,169,296,173,313,288,1.290,6.122,2.000,0.0000,0.2917,0.0000,0.4230,0.2363,8,0
115902,169,296,173,313,288,4.893,5.252,0.198,0.0000,0.2917,0.0000,0.4230,0.2363,8,0
115951,169,295,172,313,288,2.008,5.260,3.794,0.0000,0.2835,0.0000,0.4230,0.2363,8,0
116003,169,295,172,312,288,0.878,9.809,3.885,0.0000,0.2835,0.0000,0.4142,0.2363,8,0
116052,169,296,172,313,288,-7.107,11.084,5.359,0.0000,0.2917,0.0000,0.4230,0.2363,8,0
116099,169,296,172,313,289,-4.931,6.153,5.382,0.0000,0.2917,0.0000,0.4230,0.2413,8,0
116152,168,296,173,314,289,1.618,6.496,13.313,0.0000,0.2917,0.0000,0.4317,0.2413,8,0
116199,168,297,173,314,290,-3.168,8.420,13.221,0.0000,0.2998,0.0000,0.4317,0.2463,8,0
116253,168,297,173,315,290,-0.687,5.718,11.115,0.0000,0.2998,0.0000,0.4405,0.2463,8,0
116300,168,298,173,314,291,8.214,4.718,3.420,0.0000,0.3080,0.0000,0.4317,0.2514,8,0
116353,168,298,173,314,290,-3.779,1.160,5.473,0.0000,0.3080,0.0000,0.4317,0.2463,8,0
116400,168,297,173,314,290,10.809,4.565,0.908,0.0000,0.2998,0.0000,0.4317,0.2463,8,0
116453,168,297,173,315,290,2.000,4.382,3.679,0.0000,0.2998,0.0000,0.4405,0.2463,8,0
116500,168,297,173,314,290,8.198,0.908,2.947,0.0000,0.2998,0.0000,0.4317,0.2463,8,0
