gestureTarget,s0,s1,s2,s3,s4,s5,yaw,pitch,roll,timestamp_ms,gestureDetected,active
9,12.1,10.1,3.9,2.5,17.5,58.3,-46.3,-1.72,1.6,188656,0,0
9,12.1,10.2,4.1,2.5,17.6,58.1,-46.3,-1.74,1.61,188717,0,0
9,12.1,10.3,4.2,2.5,17.5,57.8,-46.31,-1.75,1.62,188776,0,0
9,12.1,10.4,4.4,2.5,17.5,57.6,-46.31,-1.76,1.63,188836,0,0
9,12.0,10.5,4.5,2.5,17.5,57.4,-46.31,-1.76,1.65,188896,0,0
9,12.0,10.6,4.7,2.5,17.5,57.2,-46.31,-1.75,1.68,188956,0,0
9,11.9,10.7,4.8,2.5,17.5,57.0,-46.3,-1.74,1.71,189017,0,0
9,11.9,10.8,4.9,2.5,17.5,56.9,-46.29,-1.72,1.74,189076,0,0
9,11.9,10.8,5.1,2.5,17.4,56.9,-46.28,-1.7,1.77,189136,0,0
9,11.9,10.9,5.2,2.5,17.4,56.8,-46.26,-1.68,1.81,189197,0,0
9,11.8,11.0,5.3,2.5,17.4,56.7,-46.25,-1.65,1.85,189256,0,0
9,11.8,11.1,5.4,2.5,17.4,56.6,-46.23,-1.62,1.89,189317,0,0
9,11.8,11.2,5.5,2.5,17.4,56.6,-46.2,-1.59,1.94,189377,0,0
9,11.8,11.3,5.6,2.5,17.3,56.5,-46.17,-1.55,1.99,189436,0,0
9,11.7,11.4,5.6,2.5,17.3,56.5,-46.13,-1.51,2.05,189497,0,0
9,11.7,11.4,5.7,2.5,17.3,56.5,-46.09,-1.47,2.11,189557,0,0
9,11.6,11.5,5.8,2.5,17.3,56.7,-46.04,-1.42,2.18,189617,0,0
9,11.6,11.5,5.8,2.5,17.4,56.7,-45.99,-1.37,2.25,189677,0,0
9,11.5,11.6,5.8,2.5,17.3,56.8,-45.94,-1.32,2.33,189736,0,0
9,11.5,11.6,5.9,2.4,17.3,56.8,-45.88,-1.27,2.4,189797,0,0
9,11.4,11.7,5.9,2.4,17.3,56.8,-45.81,-1.21,2.47,189857,0,0
9,11.4,11.7,5.9,2.4,17.3,56.8,-45.75,-1.16,2.54,189917,0,0
9,11.3,11.7,5.9,2.4,17.3,57.0,-45.68,-1.11,2.6,189977,0,0
9,11.3,11.7,5.9,2.4,17.2,57.1,-45.62,-1.06,2.66,190036,0,0
9,11.3,11.8,5.9,2.4,17.2,57.1,-45.55,-1.01,2.72,190097,0,0
9,11.2,11.8,5.9,2.5,17.2,57.1,-45.49,-0.96,2.77,190157,0,0
9,11.2,11.8,6.0,2.4,17.2,57.1,-45.43,-0.92,2.81,190217,0,0
9,11.2,11.8,6.0,2.4,17.1,57.2,-45.37,-0.89,2.84,190277,0,0
9,11.1,11.8,6.0,2.5,17.1,57.2,-45.32,-0.85,2.86,190338,0,0
9,11.1,11.7,5.9,2.4,17.1,57.3,-45.26,-0.82,2.86,190397,0,0
9,11.0,11.7,5.9,2.4,17.1,57.3,-45.21,-0.79,2.86,190457,0,0
9,11.0,11.6,5.9,2.4,17.1,57.3,-45.16,-0.77,2.85,190518,0,0
9,10.9,11.5,5.9,2.4,17.1,57.4,-45.11,-0.74,2.84,190577,0,0
9,10.9,11.4,5.8,2.4,17.1,57.5,-45.06,-0.71,2.82,190638,0,0
9,10.8,11.4,5.8,2.4,17.0,57.5,-45.02,-0.69,2.81,190698,0,0
9,10.8,11.3,5.7,2.4,17.0,57.5,-44.97,-0.66,2.8,190757,0,0
9,10.8,11.2,5.7,2.4,17.0,57.6,-44.93,-0.64,2.79,190818,0,0
9,10.8,11.2,5.6,2.4,16.9,57.6,-44.89,-0.62,2.78,190878,0,0
9,10.7,11.1,5.6,2.4,16.9,57.6,-44.85,-0.6,2.77,190938,0,0
9,10.7,11.1,5.5,2.4,16.9,57.6,-44.81,-0.58,2.76,190998,0,0
9,10.6,11.0,5.5,2.4,16.9,57.7,-44.78,-0.57,2.75,191057,0,0
9,10.6,11.0,5.4,2.4,16.8,57.7,-44.74,-0.55,2.75,191118,0,0
9,10.6,10.9,5.4,2.4,16.8,57.7,-44.71,-0.53,2.74,191178,0,0
9,10.5,10.9,5.3,2.4,16.8,57.9,-44.68,-0.52,2.74,191238,0,0
9,10.5,10.8,5.3,2.4,16.8,58.0,-44.64,-0.5,2.74,191298,0,0
9,10.5,10.8,5.2,2.4,16.8,57.9,-44.61,-0.49,2.73,191358,0,0
9,10.4,10.8,5.2,2.4,16.7,58.0,-44.58,-0.47,2.73,191418,0,0
9,10.4,10.7,5.2,2.4,16.7,58.0,-44.55,-0.46,2.73,191478,0,0
9,10.4,10.7,5.2,2.4,16.7,57.9,-44.53,-0.44,2.74,191538,0,0
9,10.3,10.7,5.1,2.5,16.7,58.0,-44.5,-0.43,2.74,191598,0,0
9,10.3,10.7,5.1,2.5,16.6,58.0,-44.47,-0.42,2.74,191659,0,0
9,10.3,10.6,5.1,2.5,16.6,58.1,-44.44,-0.4,2.74,191718,0,0
9,10.3,10.6,5.0,2.5,16.6,58.1,-44.42,-0.39,2.75,191778,0,0
9,10.2,10.6,5.0,2.5,16.5,58.1,-44.39,-0.38,2.75,191839,0,0
9,10.2,10.6,5.0,2.5,16.5,58.1,-44.37,-0.37,2.76,191898,0,0
9,10.2,10.6,5.0,2.5,16.5,58.1,-44.35,-0.36,2.76,191959,0,0
9,10.2,10.5,5.0,2.5,16.5,58.1,-44.32,-0.35,2.77,192018,0,0
9,10.2,10.5,5.0,2.5,16.5,58.1,-44.3,-0.34,2.77,192078,0,0
9,10.1,10.5,4.9,2.5,16.5,58.0,-44.28,-0.33,2.78,192139,0,0
9,10.1,10.5,4.9,2.5,16.5,57.8,-44.26,-0.32,2.79,192198,0,0
9,10.1,10.5,4.9,2.5,16.4,57.8,-44.24,-0.31,2.79,192259,0,0
9,10.1,10.4,4.9,2.5,16.4,57.8,-44.22,-0.31,2.79,192319,0,0
